,s1,s2,s3,s4,s5,total,obtained,percentage,grade
47619,36,33,34,36,38,500,177,35.4,F
47620,38,38,36,34,37,500,183,36.6,F
47621,36,34,37,37,36,500,180,36.0,F
47622,36,37,38,33,33,500,177,35.4,F
47623,35,33,36,37,34,500,175,35.0,F
47624,33,35,37,34,37,500,176,35.199999999999996,F
47625,34,36,35,38,37,500,180,36.0,F
47626,37,33,36,34,37,500,177,35.4,F
47627,34,33,36,37,33,500,173,34.599999999999994,F
47628,33,34,34,37,38,500,176,35.199999999999996,F
47629,35,37,38,38,34,500,182,36.4,F
47630,35,37,37,36,38,500,183,36.6,F
47631,38,34,36,37,36,500,181,36.199999999999996,F
47632,35,33,37,35,33,500,173,34.599999999999994,F
47633,35,33,36,33,37,500,174,34.8,F
47634,33,33,33,34,36,500,169,33.800000000000004,F
47635,34,35,33,38,36,500,176,35.199999999999996,F
47636,33,34,37,35,37,500,176,35.199999999999996,F
47637,37,33,33,38,38,500,179,35.8,F
47638,33,36,34,37,35,500,175,35.0,F
47639,35,37,38,34,35,500,179,35.8,F
47640,38,35,37,36,34,500,180,36.0,F
47641,35,34,34,33,33,500,169,33.800000000000004,F
47642,33,38,37,38,34,500,180,36.0,F
47643,35,33,35,35,37,500,175,35.0,F
47644,36,35,35,38,34,500,178,35.6,F
47645,38,38,37,33,37,500,183,36.6,F
47646,34,38,33,33,36,500,174,34.8,F
47647,37,38,35,36,37,500,183,36.6,F
47648,38,35,37,37,35,500,182,36.4,F
47649,36,38,38,37,33,500,182,36.4,F
47650,38,33,35,36,36,500,178,35.6,F
47651,37,36,38,37,36,500,184,36.8,F
47652,36,33,36,38,34,500,177,35.4,F
47653,34,34,37,35,36,500,176,35.199999999999996,F
47654,33,38,34,36,35,500,176,35.199999999999996,F
47655,37,33,35,33,38,500,176,35.199999999999996,F
47656,33,34,35,37,38,500,177,35.4,F
47657,37,33,35,38,38,500,181,36.199999999999996,F
47658,37,38,36,33,34,500,178,35.6,F
47659,36,33,33,33,37,500,172,34.4,F
47660,36,38,36,36,33,500,179,35.8,F
47661,33,35,37,37,33,500,175,35.0,F
47662,37,36,33,38,38,500,182,36.4,F
47663,35,36,37,35,36,500,179,35.8,F
47664,38,37,38,33,35,500,181,36.199999999999996,F
47665,35,35,38,38,33,500,179,35.8,F
47666,38,33,35,38,38,500,182,36.4,F
47667,38,35,37,36,34,500,180,36.0,F
47668,36,33,34,36,35,500,174,34.8,F
47669,36,36,37,33,35,500,177,35.4,F
47670,33,34,34,38,35,500,174,34.8,F
47671,34,37,33,38,37,500,179,35.8,F
47672,34,37,36,33,34,500,174,34.8,F
47673,38,36,33,34,36,500,177,35.4,F
47674,33,33,35,35,35,500,171,34.2,F
47675,34,33,34,33,37,500,171,34.2,F
47676,37,35,37,34,35,500,178,35.6,F
47677,34,34,34,33,38,500,173,34.599999999999994,F
47678,36,35,33,38,34,500,176,35.199999999999996,F
47679,38,36,35,34,37,500,180,36.0,F
47680,34,35,37,35,37,500,178,35.6,F
47681,37,35,34,33,33,500,172,34.4,F
47682,37,35,38,33,34,500,177,35.4,F
47683,36,33,33,35,36,500,173,34.599999999999994,F
47684,33,37,34,36,36,500,176,35.199999999999996,F
47685,35,36,37,34,37,500,179,35.8,F
47686,37,36,36,34,37,500,180,36.0,F
47687,34,34,33,38,33,500,172,34.4,F
47688,33,34,33,38,37,500,175,35.0,F
47689,37,33,35,33,34,500,172,34.4,F
47690,36,33,33,36,34,500,172,34.4,F
47691,36,33,37,34,36,500,176,35.199999999999996,F
47692,33,37,36,36,37,500,179,35.8,F
47693,37,38,34,34,33,500,176,35.199999999999996,F
47694,34,34,33,36,34,500,171,34.2,F
47695,37,34,36,36,35,500,178,35.6,F
47696,33,37,38,34,34,500,176,35.199999999999996,F
47697,34,33,33,34,37,500,171,34.2,F
47698,36,34,35,35,35,500,175,35.0,F
47699,35,33,36,36,36,500,176,35.199999999999996,F
47700,35,34,38,33,35,500,175,35.0,F
47701,38,38,36,33,38,500,183,36.6,F
47702,36,35,34,34,33,500,172,34.4,F
47703,33,38,33,34,35,500,173,34.599999999999994,F
47704,33,36,33,37,36,500,175,35.0,F
47705,33,34,38,35,36,500,176,35.199999999999996,F
47706,34,35,38,37,38,500,182,36.4,F
47707,33,37,36,37,34,500,177,35.4,F
47708,34,34,33,37,35,500,173,34.599999999999994,F
47709,37,38,34,34,37,500,180,36.0,F
47710,37,35,33,38,38,500,181,36.199999999999996,F
47711,33,34,37,33,36,500,173,34.599999999999994,F
47712,33,33,34,33,38,500,171,34.2,F
47713,34,33,37,36,36,500,176,35.199999999999996,F
47714,36,36,34,34,38,500,178,35.6,F
47715,34,38,33,35,34,500,174,34.8,F
47716,37,36,36,35,37,500,181,36.199999999999996,F
47717,35,34,38,36,33,500,176,35.199999999999996,F
47718,33,36,34,35,35,500,173,34.599999999999994,F
47719,37,37,37,38,34,500,183,36.6,F
47720,34,38,38,38,35,500,183,36.6,F
47721,33,37,33,35,38,500,176,35.199999999999996,F
47722,35,34,36,36,35,500,176,35.199999999999996,F
47723,38,33,34,36,33,500,174,34.8,F
47724,35,37,33,34,34,500,173,34.599999999999994,F
47725,36,35,38,34,36,500,179,35.8,F
47726,34,37,35,35,37,500,178,35.6,F
47727,38,33,34,33,35,500,173,34.599999999999994,F
47728,33,37,38,35,33,500,176,35.199999999999996,F
47729,34,37,36,38,35,500,180,36.0,F
47730,36,35,37,33,34,500,175,35.0,F
47731,35,38,35,35,36,500,179,35.8,F
47732,33,35,34,35,36,500,173,34.599999999999994,F
47733,34,37,36,37,37,500,181,36.199999999999996,F
47734,33,35,33,34,37,500,172,34.4,F
47735,36,33,38,35,36,500,178,35.6,F
47736,34,37,35,37,33,500,176,35.199999999999996,F
47737,37,35,35,33,35,500,175,35.0,F
47738,37,33,34,34,35,500,173,34.599999999999994,F
47739,33,33,34,33,36,500,169,33.800000000000004,F
47740,34,37,34,36,35,500,176,35.199999999999996,F
47741,38,34,37,33,33,500,175,35.0,F
47742,35,34,33,33,35,500,170,34.0,F
47743,33,35,35,38,33,500,174,34.8,F
47744,34,37,35,34,35,500,175,35.0,F
47745,35,33,33,36,38,500,175,35.0,F
47746,33,34,36,36,33,500,172,34.4,F
47747,35,38,38,34,33,500,178,35.6,F
47748,33,33,36,33,37,500,172,34.4,F
47749,33,34,35,36,35,500,173,34.599999999999994,F
47750,38,35,37,34,33,500,177,35.4,F
47751,33,38,38,38,38,500,185,37.0,F
47752,38,34,35,33,36,500,176,35.199999999999996,F
47753,38,34,37,33,36,500,178,35.6,F
47754,35,33,35,34,38,500,175,35.0,F
47755,36,35,36,38,33,500,178,35.6,F
47756,37,34,34,36,36,500,177,35.4,F
47757,35,34,37,37,35,500,178,35.6,F
47758,33,36,33,36,35,500,173,34.599999999999994,F
47759,37,35,35,33,37,500,177,35.4,F
47760,34,33,38,34,37,500,176,35.199999999999996,F
47761,34,38,33,36,34,500,175,35.0,F
47762,34,34,36,37,36,500,177,35.4,F
47763,34,33,36,35,36,500,174,34.8,F
47764,37,36,34,35,36,500,178,35.6,F
47765,33,33,35,38,37,500,176,35.199999999999996,F
47766,33,36,35,36,35,500,175,35.0,F
47767,38,36,35,34,34,500,177,35.4,F
47768,35,38,38,34,36,500,181,36.199999999999996,F
47769,37,35,33,37,38,500,180,36.0,F
47770,37,37,37,34,36,500,181,36.199999999999996,F
47771,38,34,37,36,35,500,180,36.0,F
47772,35,37,34,37,37,500,180,36.0,F
47773,33,34,38,37,33,500,175,35.0,F
47774,37,37,35,33,38,500,180,36.0,F
47775,34,35,38,37,35,500,179,35.8,F
47776,37,34,33,38,36,500,178,35.6,F
47777,35,34,36,33,36,500,174,34.8,F
47778,33,35,36,33,35,500,172,34.4,F
47779,36,35,37,38,34,500,180,36.0,F
47780,37,38,34,36,35,500,180,36.0,F
47781,38,34,35,38,35,500,180,36.0,F
47782,36,37,34,38,38,500,183,36.6,F
47783,35,38,36,38,38,500,185,37.0,F
47784,33,34,35,34,36,500,172,34.4,F
47785,37,36,37,33,37,500,180,36.0,F
47786,34,35,33,35,35,500,172,34.4,F
47787,36,36,33,33,35,500,173,34.599999999999994,F
47788,34,37,37,38,35,500,181,36.199999999999996,F
47789,35,37,37,38,34,500,181,36.199999999999996,F
47790,37,34,33,38,35,500,177,35.4,F
47791,36,36,36,37,38,500,183,36.6,F
47792,35,38,38,35,33,500,179,35.8,F
47793,34,34,37,33,38,500,176,35.199999999999996,F
47794,36,37,33,37,36,500,179,35.8,F
47795,38,35,38,36,35,500,182,36.4,F
47796,36,37,35,36,35,500,179,35.8,F
47797,35,38,38,38,35,500,184,36.8,F
47798,37,38,34,37,33,500,179,35.8,F
47799,35,36,37,36,36,500,180,36.0,F
47800,35,37,38,37,35,500,182,36.4,F
47801,36,33,36,37,34,500,176,35.199999999999996,F
47802,33,37,33,37,35,500,175,35.0,F
47803,33,33,37,36,37,500,176,35.199999999999996,F
47804,37,37,34,37,34,500,179,35.8,F
47805,38,38,37,38,33,500,184,36.8,F
47806,34,36,33,36,34,500,173,34.599999999999994,F
47807,36,36,33,35,38,500,178,35.6,F
47808,33,35,38,35,37,500,178,35.6,F
47809,38,37,35,35,36,500,181,36.199999999999996,F
47810,37,34,38,33,37,500,179,35.8,F
47811,34,34,35,36,37,500,176,35.199999999999996,F
47812,38,35,37,35,38,500,183,36.6,F
47813,38,34,36,33,35,500,176,35.199999999999996,F
47814,36,35,34,33,37,500,175,35.0,F
47815,38,37,36,35,34,500,180,36.0,F
47816,36,35,38,36,35,500,180,36.0,F
47817,37,35,36,34,33,500,175,35.0,F
47818,34,34,36,35,38,500,177,35.4,F
47819,34,36,33,36,38,500,177,35.4,F
47820,34,34,38,38,36,500,180,36.0,F
47821,37,33,33,35,37,500,175,35.0,F
47822,36,38,36,35,38,500,183,36.6,F
47823,36,36,36,36,33,500,177,35.4,F
47824,33,38,33,33,33,500,170,34.0,F
47825,37,36,38,38,35,500,184,36.8,F
47826,36,35,36,37,33,500,177,35.4,F
47827,35,38,35,33,33,500,174,34.8,F
47828,37,37,35,37,34,500,180,36.0,F
47829,35,34,37,37,34,500,177,35.4,F
47830,36,38,33,38,34,500,179,35.8,F
47831,33,35,33,37,35,500,173,34.599999999999994,F
47832,38,38,37,36,33,500,182,36.4,F
47833,37,33,34,35,38,500,177,35.4,F
47834,34,34,34,35,36,500,173,34.599999999999994,F
47835,37,36,37,35,34,500,179,35.8,F
47836,33,36,33,38,38,500,178,35.6,F
47837,37,37,37,34,34,500,179,35.8,F
47838,33,34,38,34,34,500,173,34.599999999999994,F
47839,35,35,34,37,37,500,178,35.6,F
47840,35,33,36,36,37,500,177,35.4,F
47841,36,33,37,34,35,500,175,35.0,F
47842,33,35,37,35,38,500,178,35.6,F
47843,37,33,37,33,34,500,174,34.8,F
47844,34,35,33,37,33,500,172,34.4,F
47845,35,36,37,36,37,500,181,36.199999999999996,F
47846,37,34,35,36,38,500,180,36.0,F
47847,35,37,33,34,38,500,177,35.4,F
47848,34,34,33,36,35,500,172,34.4,F
47849,35,37,35,38,35,500,180,36.0,F
47850,36,37,33,36,34,500,176,35.199999999999996,F
47851,35,35,36,34,33,500,173,34.599999999999994,F
47852,38,34,37,36,34,500,179,35.8,F
47853,36,34,35,36,37,500,178,35.6,F
47854,38,37,33,38,34,500,180,36.0,F
47855,37,35,34,37,36,500,179,35.8,F
47856,36,38,36,38,35,500,183,36.6,F
47857,35,37,34,35,33,500,174,34.8,F
47858,34,33,33,35,37,500,172,34.4,F
47859,34,33,37,35,34,500,173,34.599999999999994,F
47860,36,34,34,37,37,500,178,35.6,F
47861,38,38,35,37,38,500,186,37.2,F
47862,34,37,34,34,38,500,177,35.4,F
47863,38,38,37,33,35,500,181,36.199999999999996,F
47864,33,34,36,38,36,500,177,35.4,F
47865,35,36,35,38,36,500,180,36.0,F
47866,37,36,38,35,36,500,182,36.4,F
47867,37,35,35,34,35,500,176,35.199999999999996,F
47868,34,33,36,35,33,500,171,34.2,F
47869,35,35,35,34,35,500,174,34.8,F
47870,35,36,34,37,34,500,176,35.199999999999996,F
47871,35,34,37,34,36,500,176,35.199999999999996,F
47872,34,33,34,33,38,500,172,34.4,F
47873,38,34,38,33,35,500,178,35.6,F
47874,36,34,34,38,35,500,177,35.4,F
47875,38,37,37,37,34,500,183,36.6,F
47876,36,34,37,35,36,500,178,35.6,F
47877,35,36,38,36,33,500,178,35.6,F
47878,35,34,38,37,37,500,181,36.199999999999996,F
47879,38,36,34,36,33,500,177,35.4,F
47880,33,33,38,35,33,500,172,34.4,F
47881,35,33,36,37,35,500,176,35.199999999999996,F
47882,37,34,36,33,35,500,175,35.0,F
47883,38,33,36,38,38,500,183,36.6,F
47884,35,35,38,37,38,500,183,36.6,F
47885,36,35,33,35,36,500,175,35.0,F
47886,35,33,34,33,37,500,172,34.4,F
47887,35,34,37,33,38,500,177,35.4,F
47888,38,33,36,36,38,500,181,36.199999999999996,F
47889,35,34,38,36,36,500,179,35.8,F
47890,36,33,37,37,34,500,177,35.4,F
47891,37,38,36,33,33,500,177,35.4,F
47892,34,38,37,35,36,500,180,36.0,F
47893,35,36,38,35,33,500,177,35.4,F
47894,34,36,34,38,38,500,180,36.0,F
47895,36,37,38,38,37,500,186,37.2,F
47896,36,33,38,35,36,500,178,35.6,F
47897,36,36,37,35,33,500,177,35.4,F
47898,36,34,35,38,34,500,177,35.4,F
47899,36,37,37,37,37,500,184,36.8,F
47900,38,36,35,37,33,500,179,35.8,F
47901,33,38,33,36,34,500,174,34.8,F
47902,38,34,38,34,38,500,182,36.4,F
47903,35,34,35,34,33,500,171,34.2,F
47904,34,37,36,33,36,500,176,35.199999999999996,F
47905,33,35,33,33,34,500,168,33.6,F
47906,36,34,38,37,36,500,181,36.199999999999996,F
47907,36,38,35,38,35,500,182,36.4,F
47908,35,38,33,38,38,500,182,36.4,F
47909,38,37,33,35,37,500,180,36.0,F
47910,33,37,38,37,37,500,182,36.4,F
47911,38,34,34,36,38,500,180,36.0,F
47912,34,33,37,37,34,500,175,35.0,F
47913,33,37,35,36,34,500,175,35.0,F
47914,36,34,35,35,35,500,175,35.0,F
47915,38,38,34,36,36,500,182,36.4,F
47916,37,37,33,37,34,500,178,35.6,F
47917,38,34,35,34,36,500,177,35.4,F
47918,35,37,34,35,36,500,177,35.4,F
47919,33,36,33,33,33,500,168,33.6,F
47920,34,35,37,33,37,500,176,35.199999999999996,F
47921,33,37,38,33,33,500,174,34.8,F
47922,34,36,35,34,35,500,174,34.8,F
47923,33,37,33,34,38,500,175,35.0,F
47924,36,34,33,35,37,500,175,35.0,F
47925,36,37,34,36,34,500,177,35.4,F
47926,34,36,37,36,34,500,177,35.4,F
47927,33,36,35,33,33,500,170,34.0,F
47928,38,34,33,36,34,500,175,35.0,F
47929,34,34,35,35,38,500,176,35.199999999999996,F
47930,35,37,34,33,37,500,176,35.199999999999996,F
47931,34,38,33,33,36,500,174,34.8,F
47932,34,35,33,33,35,500,170,34.0,F
47933,34,33,37,37,36,500,177,35.4,F
47934,38,33,37,34,35,500,177,35.4,F
47935,37,33,33,37,33,500,173,34.599999999999994,F
47936,35,34,37,35,35,500,176,35.199999999999996,F
47937,33,34,36,34,38,500,175,35.0,F
47938,37,33,38,36,34,500,178,35.6,F
47939,38,35,33,36,35,500,177,35.4,F
47940,35,37,36,37,37,500,182,36.4,F
47941,35,34,35,34,34,500,172,34.4,F
47942,36,34,34,35,36,500,175,35.0,F
47943,38,35,38,36,35,500,182,36.4,F
47944,34,35,35,34,34,500,172,34.4,F
47945,37,34,35,38,35,500,179,35.8,F
47946,34,34,34,33,34,500,169,33.800000000000004,F
47947,37,36,34,38,34,500,179,35.8,F
47948,37,34,35,34,38,500,178,35.6,F
47949,36,36,34,36,35,500,177,35.4,F
47950,36,34,38,33,35,500,176,35.199999999999996,F
47951,38,35,34,37,33,500,177,35.4,F
47952,37,33,37,37,33,500,177,35.4,F
47953,35,38,35,38,37,500,183,36.6,F
47954,36,37,33,37,36,500,179,35.8,F
47955,36,36,36,35,37,500,180,36.0,F
47956,36,33,35,36,34,500,174,34.8,F
47957,34,33,33,36,33,500,169,33.800000000000004,F
47958,35,38,34,35,36,500,178,35.6,F
47959,34,35,37,36,33,500,175,35.0,F
47960,33,36,37,34,38,500,178,35.6,F
47961,38,34,35,37,35,500,179,35.8,F
47962,38,33,34,34,38,500,177,35.4,F
47963,38,35,34,35,38,500,180,36.0,F
47964,37,33,37,36,36,500,179,35.8,F
47965,33,34,38,38,36,500,179,35.8,F
47966,36,34,36,35,34,500,175,35.0,F
47967,34,38,35,37,35,500,179,35.8,F
47968,34,36,33,33,35,500,171,34.2,F
47969,37,33,35,33,37,500,175,35.0,F
47970,37,35,36,35,36,500,179,35.8,F
47971,34,34,38,38,38,500,182,36.4,F
47972,36,33,33,37,36,500,175,35.0,F
47973,37,34,35,35,37,500,178,35.6,F
47974,35,38,36,33,34,500,176,35.199999999999996,F
47975,33,38,36,34,34,500,175,35.0,F
47976,37,35,33,38,33,500,176,35.199999999999996,F
47977,33,35,33,35,33,500,169,33.800000000000004,F
47978,33,34,38,38,34,500,177,35.4,F
47979,37,35,36,35,33,500,176,35.199999999999996,F
47980,36,38,33,34,35,500,176,35.199999999999996,F
47981,37,36,35,35,36,500,179,35.8,F
47982,33,38,34,38,35,500,178,35.6,F
47983,33,34,35,34,36,500,172,34.4,F
47984,37,36,34,34,33,500,174,34.8,F
47985,38,37,34,36,36,500,181,36.199999999999996,F
47986,35,33,33,37,35,500,173,34.599999999999994,F
47987,38,38,36,33,36,500,181,36.199999999999996,F
47988,37,35,37,37,35,500,181,36.199999999999996,F
47989,35,33,34,36,34,500,172,34.4,F
47990,37,33,38,37,34,500,179,35.8,F
47991,37,38,38,37,36,500,186,37.2,F
47992,35,34,34,38,36,500,177,35.4,F
47993,36,38,34,34,38,500,180,36.0,F
47994,34,36,33,38,38,500,179,35.8,F
47995,37,35,36,38,34,500,180,36.0,F
47996,34,37,36,34,38,500,179,35.8,F
47997,38,38,33,33,38,500,180,36.0,F
47998,33,33,33,34,34,500,167,33.4,F
47999,36,36,36,35,36,500,179,35.8,F
48000,34,34,33,36,35,500,172,34.4,F
48001,37,36,33,38,35,500,179,35.8,F
48002,34,36,36,38,38,500,182,36.4,F
48003,33,33,35,35,36,500,172,34.4,F
48004,35,37,37,33,34,500,176,35.199999999999996,F
48005,33,38,36,37,34,500,178,35.6,F
48006,34,35,34,34,33,500,170,34.0,F
48007,34,34,35,34,37,500,174,34.8,F
48008,33,34,35,36,35,500,173,34.599999999999994,F
48009,36,37,37,38,38,500,186,37.2,F
48010,34,37,34,37,38,500,180,36.0,F
48011,33,38,35,33,35,500,174,34.8,F
48012,35,35,38,36,37,500,181,36.199999999999996,F
48013,34,37,38,34,35,500,178,35.6,F
48014,33,37,33,35,34,500,172,34.4,F
48015,35,35,38,36,35,500,179,35.8,F
48016,35,35,37,35,37,500,179,35.8,F
48017,35,35,34,34,34,500,172,34.4,F
48018,33,36,35,38,37,500,179,35.8,F
48019,38,33,37,34,34,500,176,35.199999999999996,F
48020,38,36,33,34,34,500,175,35.0,F
48021,34,38,34,37,34,500,177,35.4,F
48022,36,33,37,33,37,500,176,35.199999999999996,F
48023,36,38,35,37,33,500,179,35.8,F
48024,34,34,37,37,35,500,177,35.4,F
48025,35,34,37,38,36,500,180,36.0,F
48026,35,34,35,37,34,500,175,35.0,F
48027,36,37,34,35,34,500,176,35.199999999999996,F
48028,35,36,36,35,38,500,180,36.0,F
48029,36,34,34,36,33,500,173,34.599999999999994,F
48030,36,35,38,37,37,500,183,36.6,F
48031,33,38,37,37,38,500,183,36.6,F
48032,37,36,34,33,35,500,175,35.0,F
48033,34,34,37,33,38,500,176,35.199999999999996,F
48034,36,37,38,37,38,500,186,37.2,F
48035,35,37,38,37,33,500,180,36.0,F
48036,36,35,37,34,35,500,177,35.4,F
48037,34,35,37,37,33,500,176,35.199999999999996,F
48038,36,37,37,35,36,500,181,36.199999999999996,F
48039,34,38,37,36,33,500,178,35.6,F
48040,36,33,36,36,37,500,178,35.6,F
48041,36,38,34,37,35,500,180,36.0,F
48042,37,33,37,37,38,500,182,36.4,F
48043,37,36,35,36,37,500,181,36.199999999999996,F
48044,33,33,33,37,34,500,170,34.0,F
48045,35,34,37,37,37,500,180,36.0,F
48046,36,36,38,36,38,500,184,36.8,F
48047,34,35,33,37,33,500,172,34.4,F
48048,34,38,38,36,36,500,182,36.4,F
48049,35,33,34,36,35,500,173,34.599999999999994,F
48050,35,38,35,38,38,500,184,36.8,F
48051,38,34,33,34,33,500,172,34.4,F
48052,35,33,38,37,36,500,179,35.8,F
48053,37,36,34,36,37,500,180,36.0,F
48054,33,35,34,37,35,500,174,34.8,F
48055,34,36,33,34,38,500,175,35.0,F
48056,36,33,38,34,35,500,176,35.199999999999996,F
48057,38,38,38,33,34,500,181,36.199999999999996,F
48058,35,38,35,37,38,500,183,36.6,F
48059,35,37,38,37,37,500,184,36.8,F
48060,37,33,36,35,34,500,175,35.0,F
48061,34,35,37,35,35,500,176,35.199999999999996,F
48062,36,37,33,34,38,500,178,35.6,F
48063,33,36,33,34,35,500,171,34.2,F
48064,33,35,37,36,38,500,179,35.8,F
48065,35,34,37,34,37,500,177,35.4,F
48066,33,38,38,33,34,500,176,35.199999999999996,F
48067,35,36,37,38,34,500,180,36.0,F
48068,33,34,33,37,35,500,172,34.4,F
48069,38,37,36,34,38,500,183,36.6,F
48070,33,33,37,33,38,500,174,34.8,F
48071,38,37,33,34,34,500,176,35.199999999999996,F
48072,36,36,33,37,36,500,178,35.6,F
48073,36,35,34,36,37,500,178,35.6,F
48074,33,37,33,35,38,500,176,35.199999999999996,F
48075,33,34,33,34,38,500,172,34.4,F
48076,33,35,35,33,37,500,173,34.599999999999994,F
48077,34,38,37,34,35,500,178,35.6,F
48078,37,38,38,34,37,500,184,36.8,F
48079,36,36,38,34,36,500,180,36.0,F
48080,37,33,33,36,36,500,175,35.0,F
48081,37,38,37,35,37,500,184,36.8,F
48082,35,36,38,37,34,500,180,36.0,F
48083,34,33,33,38,36,500,174,34.8,F
48084,38,36,34,36,37,500,181,36.199999999999996,F
48085,37,35,36,35,37,500,180,36.0,F
48086,33,34,34,38,35,500,174,34.8,F
48087,37,37,34,38,33,500,179,35.8,F
48088,34,37,38,33,36,500,178,35.6,F
48089,34,33,34,37,33,500,171,34.2,F
48090,33,38,33,36,36,500,176,35.199999999999996,F
48091,38,34,38,37,37,500,184,36.8,F
48092,35,34,36,35,33,500,173,34.599999999999994,F
48093,33,33,34,34,35,500,169,33.800000000000004,F
48094,35,33,33,34,33,500,168,33.6,F
48095,34,38,37,34,33,500,176,35.199999999999996,F
48096,38,35,33,36,34,500,176,35.199999999999996,F
48097,36,33,34,34,33,500,170,34.0,F
48098,37,35,36,35,37,500,180,36.0,F
48099,37,33,34,33,34,500,171,34.2,F
48100,34,38,33,35,37,500,177,35.4,F
48101,38,38,38,34,36,500,184,36.8,F
48102,36,38,37,36,34,500,181,36.199999999999996,F
48103,34,33,36,34,36,500,173,34.599999999999994,F
48104,36,36,34,34,34,500,174,34.8,F
48105,37,35,33,34,37,500,176,35.199999999999996,F
48106,35,33,33,34,38,500,173,34.599999999999994,F
48107,34,36,37,38,38,500,183,36.6,F
48108,36,37,37,36,38,500,184,36.8,F
48109,34,37,37,37,35,500,180,36.0,F
48110,38,36,35,36,33,500,178,35.6,F
48111,33,34,38,37,34,500,176,35.199999999999996,F
48112,33,33,35,36,33,500,170,34.0,F
48113,36,34,36,38,33,500,177,35.4,F
48114,38,34,35,35,37,500,179,35.8,F
48115,33,33,37,33,34,500,170,34.0,F
48116,35,34,34,33,36,500,172,34.4,F
48117,37,36,38,33,34,500,178,35.6,F
48118,35,35,34,34,36,500,174,34.8,F
48119,35,38,38,35,38,500,184,36.8,F
48120,36,34,36,34,37,500,177,35.4,F
48121,35,37,34,36,38,500,180,36.0,F
48122,36,37,38,37,34,500,182,36.4,F
48123,33,38,37,37,35,500,180,36.0,F
48124,33,37,38,33,33,500,174,34.8,F
48125,34,35,34,35,36,500,174,34.8,F
48126,38,33,37,33,38,500,179,35.8,F
48127,38,34,35,35,37,500,179,35.8,F
48128,38,34,38,34,36,500,180,36.0,F
48129,35,34,38,36,33,500,176,35.199999999999996,F
48130,38,38,35,38,37,500,186,37.2,F
48131,35,33,35,35,37,500,175,35.0,F
48132,38,37,34,36,37,500,182,36.4,F
48133,37,33,34,36,33,500,173,34.599999999999994,F
48134,34,37,35,36,35,500,177,35.4,F
48135,33,38,33,38,34,500,176,35.199999999999996,F
48136,37,33,34,33,37,500,174,34.8,F
48137,34,35,33,36,33,500,171,34.2,F
48138,36,33,33,36,35,500,173,34.599999999999994,F
48139,33,38,38,33,33,500,175,35.0,F
48140,36,37,34,38,37,500,182,36.4,F
48141,38,35,34,37,37,500,181,36.199999999999996,F
48142,35,33,33,34,36,500,171,34.2,F
48143,35,36,38,33,34,500,176,35.199999999999996,F
48144,35,37,33,38,35,500,178,35.6,F
48145,36,33,37,33,35,500,174,34.8,F
48146,36,38,33,34,35,500,176,35.199999999999996,F
48147,34,36,38,33,36,500,177,35.4,F
48148,35,35,35,37,37,500,179,35.8,F
48149,34,35,33,36,34,500,172,34.4,F
48150,38,33,37,37,34,500,179,35.8,F
48151,34,35,35,36,38,500,178,35.6,F
48152,37,34,37,38,37,500,183,36.6,F
48153,37,37,35,34,37,500,180,36.0,F
48154,36,38,38,33,37,500,182,36.4,F
48155,36,36,34,35,33,500,174,34.8,F
48156,36,35,37,38,35,500,181,36.199999999999996,F
48157,38,35,35,33,35,500,176,35.199999999999996,F
48158,38,35,37,35,36,500,181,36.199999999999996,F
48159,37,36,36,33,34,500,176,35.199999999999996,F
48160,35,37,36,35,33,500,176,35.199999999999996,F
48161,38,37,36,33,36,500,180,36.0,F
48162,33,38,37,36,38,500,182,36.4,F
48163,36,38,37,34,36,500,181,36.199999999999996,F
48164,35,33,35,35,35,500,173,34.599999999999994,F
48165,34,37,35,35,35,500,176,35.199999999999996,F
48166,33,33,37,34,38,500,175,35.0,F
48167,34,35,34,37,38,500,178,35.6,F
48168,38,35,35,38,38,500,184,36.8,F
48169,38,33,33,37,34,500,175,35.0,F
48170,37,35,35,38,33,500,178,35.6,F
48171,37,38,37,37,35,500,184,36.8,F
48172,37,38,35,38,35,500,183,36.6,F
48173,35,36,36,36,38,500,181,36.199999999999996,F
48174,35,33,35,36,34,500,173,34.599999999999994,F
48175,33,37,34,37,35,500,176,35.199999999999996,F
48176,36,36,36,38,37,500,183,36.6,F
48177,33,38,35,33,34,500,173,34.599999999999994,F
